work_year,experience_level,job_title,company_location,company_size,salary_in_usd
2023,3,6,66,1,109400
2023,3,5,66,1,275300
2023,3,3,66,1,110600
2022,3,3,66,1,150000
2022,3,4,62,2,12608
2023,2,4,66,1,100000
2022,2,6,17,1,5132
2023,0,4,66,1,85000
2023,2,3,66,1,80000
2023,3,6,66,1,342810
2023,3,1,66,0,136000
2023,0,4,66,1,73900
2023,3,4,66,1,160000
2023,2,6,66,1,150000
2022,3,6,66,0,131300
2023,3,7,66,1,169000
2022,3,4,66,1,208775
2023,3,6,66,1,190000
2022,2,3,66,1,165000
2023,3,3,66,2,110000
2023,3,6,66,1,163800
2023,2,3,25,1,97218
2023,0,4,66,1,61800
2023,0,4,66,1,135000
2022,3,8,66,1,249500
2023,3,8,66,1,146300
2022,2,7,20,2,31520
2022,2,5,66,1,102100
2023,3,3,66,1,145000
2022,3,3,66,1,150075
2022,3,0,10,2,275000
2022,0,3,66,0,64000
2023,3,5,10,1,143100
2023,3,4,66,1,129000
2022,2,5,25,1,67723
2022,3,5,66,1,129300
2022,3,3,66,1,106260
2023,3,4,66,1,253200
2022,2,5,66,0,157000
2022,3,5,66,1,172200
2023,3,5,66,1,235000
2022,3,4,66,1,115000
2022,3,6,66,0,202900
2023,3,4,66,1,141600
2023,3,3,66,1,180180
2022,3,3,66,1,115934
2022,3,4,66,1,140000
2023,0,3,66,1,75000
2022,3,5,66,1,140000
2023,3,5,66,1,162500
2023,0,5,35,0,12767
2023,3,4,66,1,185000
2022,0,5,10,0,51081
2023,2,3,66,1,112000
2023,3,4,66,1,226700
2023,2,8,66,1,125000
2023,3,3,66,1,208049
2022,1,4,66,1,135000
2022,2,3,25,1,55410
2022,3,5,66,2,120000
2023,3,4,66,1,222000
2022,2,4,22,1,84053
2022,3,5,66,0,215300
2023,0,5,66,1,120000
2022,2,5,66,1,158000
2023,2,4,66,1,200000
2023,3,5,66,1,225000
2022,2,3,66,1,52500
2022,3,4,66,1,110000
2023,0,8,66,1,150000
2022,0,4,66,0,86000
2022,3,5,66,0,183000
2022,2,4,22,1,47280
2023,1,5,66,1,100000
2023,3,3,66,1,105000
2022,2,3,18,2,50432
2022,2,4,66,1,108000
2023,3,6,66,1,257000
2023,3,4,66,1,231500
2023,3,5,66,1,105000
2020,0,5,18,2,49268
2023,1,4,66,1,110000
2023,2,4,66,1,143865
2023,3,6,66,1,109400
2022,2,5,66,1,120000
2023,2,4,66,1,150000
2022,3,4,66,1,125000
2023,3,4,66,1,180000
2022,2,4,66,1,100000
2023,3,5,66,1,129300
2022,3,6,66,1,180000
2021,3,4,66,2,160000
2022,2,3,66,1,112000
2023,2,3,66,1,79000
2022,2,5,6,0,83171
2023,3,3,66,1,65000
2022,3,4,66,1,190000
2021,2,6,8,1,88654
2022,3,3,66,1,126500
2022,3,4,66,1,190000
2022,0,3,66,0,105000
2023,3,5,66,1,203000
2023,2,5,25,1,72914
2023,2,4,66,1,146000
2022,3,5,66,0,160000
2022,2,4,66,1,122500
2023,2,5,25,1,72914
2023,3,5,66,1,238000
2022,2,3,66,1,140000
2023,2,4,66,1,95000
2023,3,4,66,1,100000
2023,2,4,66,1,115092
2022,2,0,66,1,200000
2023,3,4,66,1,252000
2022,2,4,66,1,60000
2022,2,3,66,1,79000
2022,3,5,66,1,200000
2022,3,6,66,0,202900
2022,3,4,66,1,100000
2023,2,5,39,2,80000
2023,3,6,66,1,150000
2023,3,4,66,1,219535
2022,3,6,66,1,129300
2022,3,3,66,1,90320
2022,2,3,66,1,165000
2022,1,4,66,1,310000
2022,3,5,66,1,136100
2023,3,3,66,1,130000
2023,0,3,66,0,60000
2022,3,6,66,1,130000
2022,3,5,22,1,47280
2023,3,4,66,1,115000
2022,3,3,66,1,236600
2022,0,6,6,2,150000
2023,3,4,66,1,115000
2022,3,4,25,1,103432
2022,2,3,66,1,65000
2023,2,3,66,1,150000
2023,3,2,66,1,225000
2022,3,3,66,1,93700
2023,2,6,25,1,97218
2023,2,4,66,1,125000
2022,3,6,66,0,131300
2022,2,5,50,0,73546
2023,3,5,66,1,168000
2021,2,4,35,0,22611
2023,3,3,66,1,80000
2022,3,4,66,1,105000
2022,3,5,66,1,175000
2023,3,6,66,1,205920
2023,0,4,66,1,125000
2023,3,5,66,1,297300
2022,3,5,66,1,140000
2022,3,5,66,1,179400
2023,3,6,10,1,269000
2023,2,4,66,1,125000
2022,2,4,25,1,91118
2023,2,4,66,1,160000
2022,0,4,66,1,160000
2022,3,5,66,1,206000
2021,2,8,24,2,56738
2022,3,5,66,0,160000
2022,3,3,66,1,90320
2022,3,5,66,1,225000
2023,0,4,66,1,85000
2022,3,3,6,0,171000
2022,2,6,35,1,15897
2022,0,2,66,0,76000
2023,3,8,66,1,130000
2023,2,5,33,1,80481
2023,3,5,66,1,220000
2023,2,5,25,1,60761
2023,3,4,66,1,150000
2023,3,4,66,1,130000
2021,0,6,24,1,20000
2022,3,6,10,1,140000
2022,3,6,66,1,204500
2022,2,3,66,1,160000
2022,3,5,66,1,153000
2023,3,3,66,1,179975
2022,3,6,24,1,73546
2022,2,3,35,0,18314
2023,3,7,66,1,105200
2023,0,1,18,1,42923
2023,3,4,66,1,230000
2022,3,4,66,1,150000
2023,3,4,66,1,189110
2022,3,6,10,1,116100
2021,3,3,66,2,115000
2022,3,5,66,1,104000
2023,3,4,66,1,250000
2023,3,3,66,1,90000
2023,3,4,66,1,276000
2023,2,4,66,1,190000
2023,3,4,66,1,140000
2023,2,3,66,1,140000
2023,3,4,66,1,260000
2022,3,5,66,1,156400
2022,3,4,66,1,160000
2023,3,4,66,1,170000
2023,3,4,25,1,136956
2023,2,4,66,1,105000
2022,3,4,66,1,130000
2023,3,5,66,1,231250
2021,2,3,66,0,80000
2023,3,4,66,1,140000
2023,3,6,66,1,163800
2022,2,3,66,1,100000
2023,3,4,66,1,75000
2022,3,5,66,0,100000
2023,3,4,66,1,167580
2023,3,8,66,1,210000
2023,3,4,66,1,202000
2022,3,5,66,1,152500
2021,0,3,66,2,55000
2022,3,5,66,0,159000
2023,0,3,66,1,60000
2023,3,5,47,1,90000
2023,3,4,66,1,146000
2022,0,3,4,0,50000
2022,2,4,22,1,84053
2022,3,4,66,1,184100
2022,3,4,66,1,155000
2022,2,4,9,1,42000
2023,1,4,66,1,207000
2023,3,4,66,1,150000
2023,3,4,66,1,163800
2023,3,5,66,1,134024
2023,3,5,66,1,170000
2023,3,4,66,1,175000
2023,3,7,25,1,72946
2023,3,5,10,1,141000
2020,2,8,66,1,450000
2022,3,5,66,1,249500
2022,2,3,66,1,60000
2022,3,2,66,1,120000
2022,2,3,66,1,100000
2023,3,8,22,1,169200
2023,3,5,66,1,129300
2023,3,1,66,0,260000
2021,3,6,66,0,185000
2022,3,4,66,1,150000
2023,3,5,66,1,110000
2022,3,3,66,1,81666
2022,3,5,66,1,88100
2022,3,4,66,1,146200
2023,3,6,66,1,170000
2023,1,5,66,1,300000
2023,0,4,66,1,160000
2021,2,5,13,0,40038
2023,3,3,66,1,127075
2023,0,3,66,1,100000
2020,0,8,50,0,42000
2023,3,4,18,2,85847
2022,3,6,10,1,110000
2022,3,4,66,1,140250
2022,3,4,66,1,63000
2022,0,4,66,1,160000
2023,3,8,66,1,200000
2023,3,4,66,1,139500
2023,2,8,25,1,195895
2023,3,5,66,1,90700
2023,3,5,66,1,198200
2023,3,5,10,1,175000
2022,3,5,66,1,141525
2022,0,5,18,1,50000
2023,3,4,66,1,163625
2023,3,3,66,1,87000
2022,3,5,22,1,37824
2022,3,3,66,1,60000
2022,2,4,66,1,170000
2023,3,5,66,1,275300
2023,3,4,66,1,65000
2022,3,6,66,1,201000
2021,2,5,35,1,33808
2022,3,3,66,1,144000
2023,3,4,66,1,241871
2022,2,3,25,1,36940
2022,3,3,66,1,93700
2023,3,4,66,1,115000
2023,3,5,66,1,129300
2023,3,5,66,1,275300
2022,3,6,66,0,131300
2022,3,4,66,1,135000
2023,3,4,66,1,149040
2022,3,4,66,1,231250
2023,3,4,66,1,250500
2022,3,5,66,1,243900
2023,2,4,66,1,106500
2023,3,4,66,1,179000
2020,3,6,66,0,150000
2023,3,5,66,1,260000
2022,3,1,66,1,216000
2022,3,4,66,1,95000
2022,3,5,66,1,141525
2023,3,4,66,1,109400
2023,3,4,66,1,106800
2022,2,4,25,1,98506
2023,3,2,66,1,160000
2022,3,1,66,1,184000
2023,3,3,66,1,175000
2023,3,5,66,1,134000
2022,3,3,66,1,68400
2022,3,4,66,0,195400
2022,3,4,66,1,135000
2023,3,4,66,1,170000
2023,1,5,66,1,145000
2021,3,5,38,2,168000
2023,3,4,66,1,223250
2022,3,4,66,1,200000
2023,3,4,66,1,146115
2021,2,3,25,0,51519
2022,3,3,66,1,110000
2023,2,5,25,1,85066
2023,0,3,66,1,55000
2022,3,4,66,1,99000
2023,2,3,35,0,16414
2022,3,4,66,1,135000
2022,2,4,27,1,84053
2021,0,8,14,0,100000
2023,2,3,66,1,125000
2023,3,4,66,1,133300
2022,3,5,66,1,191475
2022,1,5,66,1,159000
2023,3,6,66,1,188800
2022,2,5,9,1,54000
2023,3,5,66,1,299500
2022,0,6,18,0,66192
2023,3,3,66,1,175000
2022,3,6,66,1,180000
2021,3,4,66,0,174000
2022,3,4,66,1,63000
2023,3,4,66,1,225000
2023,0,4,66,1,61800
2022,3,3,66,1,110000
2022,3,4,10,1,192400
2022,2,4,66,1,150000
2022,3,6,66,1,248700
2023,3,6,66,1,150000
2023,3,6,66,1,135000
2023,3,5,66,1,190000
2022,3,4,66,1,260000
2022,2,4,66,1,63900
2022,3,3,66,1,110000
2022,3,5,66,1,185900
2022,0,4,53,1,20000
2023,3,5,66,1,152000
2022,3,3,66,1,150000
2022,3,4,25,1,80041
2023,3,8,66,1,210000
2023,2,5,66,1,115360
2023,3,4,66,1,174500
2023,3,4,66,1,232200
2023,3,5,33,1,113750
2023,3,4,66,1,230000
2023,0,4,66,1,160000
2023,2,4,66,1,162500
2022,3,5,66,1,191475
2023,3,4,66,1,122000
2022,3,4,66,1,190000
2022,3,6,66,1,142200
2021,3,4,25,2,76833
2023,0,3,66,1,48000
2022,3,4,66,1,160395
2022,3,5,66,1,300000
2022,2,3,66,1,160000
2023,3,4,66,1,115000
2022,3,4,66,1,135000
2023,3,4,66,1,129000
2023,0,3,66,1,75000
2022,3,4,66,1,120000
2023,2,5,66,1,100000
2023,3,3,66,1,127000
2023,3,3,66,1,110000
2023,3,4,50,0,100000
2021,0,6,18,1,24823
2021,0,6,18,2,85000
2022,3,4,66,1,240000
2022,3,3,66,1,99050
2023,3,2,66,1,125000
2022,3,6,47,1,255000
2022,3,5,66,0,144000
2022,3,4,66,1,100000
2023,3,2,66,1,140000
2023,3,4,66,1,178600
2022,2,0,66,0,200000
2023,3,4,66,1,145000
2023,2,5,66,1,130000
2022,3,4,66,1,155000
2023,3,6,66,0,134500
2023,2,4,66,1,102000
2022,3,5,66,1,153600
2022,3,5,66,1,141525
2023,3,4,25,1,230000
2023,3,7,66,1,140000
2023,3,3,66,1,180180
2022,3,4,66,0,205600
2021,1,5,66,0,250000
2021,0,6,15,1,21844
2022,3,3,66,1,95000
2022,3,5,66,0,180000
2023,3,6,66,0,261500
2022,3,4,66,1,150000
2022,0,4,50,0,59888
2022,2,4,66,1,135000
2023,2,3,66,1,155000
2021,2,4,64,1,28016
2023,3,4,66,1,200000
2023,3,5,66,1,153400
2023,3,1,66,0,159100
2022,3,3,66,1,81666
2022,3,4,66,1,178750
2022,3,6,66,1,183000
2022,2,3,25,1,43096
2022,3,6,66,0,195400
2023,3,4,66,1,90000
2022,3,4,66,0,160000
2022,3,5,66,1,191475
2023,3,4,66,1,172600
2023,3,4,66,1,166000
2022,2,4,66,1,100000
2023,3,4,66,1,143000
2022,3,6,66,1,186000
2023,3,3,66,1,125000
2022,3,4,25,1,61566
2022,3,6,10,1,187200
2021,2,3,66,0,36259
2023,3,5,66,1,160000
2023,3,5,66,1,297300
2023,1,5,25,1,127467
2022,3,3,66,1,99450
2021,0,5,18,0,63831
2022,3,2,49,2,200000
2022,3,5,66,1,155000
2023,3,4,66,1,179170
2023,3,6,66,1,125000
2023,3,4,66,1,113000
2023,3,3,66,1,170500
2023,3,4,66,1,120000
2023,2,4,66,1,100000
2023,3,4,66,1,193500
2023,3,4,66,1,120000
2023,3,7,66,1,140000
2022,3,5,66,1,123400
2023,3,5,66,1,150000
2023,3,3,11,1,42533
2022,3,4,66,1,250000
2023,3,4,66,1,167000
2023,3,4,66,1,183500
2022,1,3,66,1,110000
2023,3,4,66,1,167500
2022,3,5,66,1,38000
2021,0,5,66,2,90000
2023,1,5,66,1,258750
2023,3,3,66,1,125000
2022,3,8,24,0,89306
2022,2,5,66,1,100000
2023,3,6,66,1,122700
2022,0,5,66,1,74540
2023,3,3,66,1,153600
2023,1,4,66,1,205000
2023,3,5,10,1,176000
2022,3,5,66,1,210000
2022,3,3,66,1,109280
2021,3,4,25,1,50000
2023,3,4,66,1,155000
2023,2,4,66,1,150000
2023,2,4,66,1,75000
2022,3,4,66,1,315000
2022,3,5,66,1,191475
2022,3,4,66,1,129300
2022,3,6,66,1,210000
2023,0,4,66,1,92700
2021,0,5,66,1,80000
2023,3,4,66,1,147100
2023,3,4,66,1,145000
2023,3,6,66,1,199000
2023,3,4,66,1,65488
2023,3,5,66,1,275300
2023,0,1,66,0,204620
2022,3,4,66,1,165000
2023,3,8,66,1,210000
2022,3,3,66,1,216200
2022,3,5,66,1,94500
2022,3,4,66,1,63000
2021,3,4,66,0,150000
2022,3,4,66,1,197000
2022,3,5,66,1,130240
2023,3,3,66,1,85000
2023,3,4,66,1,114500
2023,3,5,66,1,134236
2023,3,6,66,1,289076
2022,3,6,66,1,192000
2022,3,4,66,1,146000
2022,3,4,66,1,106500
2022,2,4,25,1,135446
2023,3,3,66,1,95000
2023,3,3,66,0,202800
2023,0,4,66,1,125000
2023,3,5,66,1,198200
2022,2,3,66,1,150000
2022,3,4,66,1,155000
2022,0,5,22,0,27317
2023,3,1,66,1,184000
2023,3,5,66,1,122000
2023,3,7,56,0,75116
2022,3,6,10,1,227200
2022,1,4,66,1,239000
2023,3,4,66,1,275000
2022,3,4,66,1,179305
2023,2,3,25,1,85066
2022,3,4,66,1,95000
2022,3,4,66,1,145000
2023,0,5,10,0,51753
2023,3,3,66,1,135000
2023,0,4,66,1,92700
2022,3,4,66,1,135000
2021,2,4,25,0,82528
2022,3,4,66,1,185900
2023,3,4,66,1,90700
2022,3,6,66,1,120000
2023,3,4,10,1,145000
2022,0,5,66,0,80000
2022,0,4,18,1,55475
2023,3,4,66,1,203300
2022,3,4,66,1,170000
2023,3,6,66,1,275000
2021,3,5,66,0,174000
2022,3,4,66,1,152000
2022,3,4,66,0,154600
2023,2,4,66,1,167500
2022,3,4,66,1,63000
2023,3,6,66,1,289076
2023,3,3,66,1,60000
2022,3,4,66,1,129400
2023,1,4,66,1,310000
2022,3,6,23,2,63040
2023,3,1,66,1,196000
2022,3,5,66,1,198440
2023,3,6,66,1,150000
2022,3,4,66,1,100000
2021,2,4,44,2,18000
2023,3,5,66,1,209300
2023,3,5,22,1,38631
2020,2,5,66,0,105000
2023,3,5,66,1,120000
2022,0,4,3,2,13000
2022,2,4,66,1,161000
2023,1,4,66,1,153000
2020,2,3,66,0,87000
2022,2,8,66,1,100000
2022,3,6,55,1,200000
2023,3,4,66,1,175000
2020,2,5,18,0,79833
2023,2,4,66,1,70000
2023,3,5,66,1,156400
2023,3,4,66,1,90700
2023,3,4,66,0,123700
2022,3,5,66,1,140000
2023,3,5,66,1,138784
2023,2,3,66,1,105380
2023,2,6,66,1,250000
2022,3,4,66,1,250000
2021,0,5,66,2,100000
2023,3,4,66,1,140000
2021,2,5,66,0,109000
2021,2,5,22,1,46809
2022,3,4,66,1,129300
2023,3,5,66,1,153300
2022,3,4,10,1,178000
2022,2,4,25,1,67723
2023,3,3,66,1,125000
2022,3,3,66,1,105400
2023,0,4,66,1,85000
2022,3,6,66,1,186000
2020,2,4,66,1,56000
2023,3,4,66,1,176000
2023,3,3,66,1,75000
2022,3,5,66,1,205300
2022,3,4,25,1,102663
2022,3,3,66,1,69000
2023,3,5,66,1,152000
2023,3,3,66,1,180180
2022,3,4,66,1,250000
2022,3,5,66,1,220000
2023,3,3,66,1,90000
2023,2,7,66,1,135000
2022,2,6,25,1,80036
2022,0,4,66,1,85000
2022,3,5,66,1,130000
2020,1,5,66,0,325000
2022,2,5,35,0,30523
2022,2,4,66,1,160000
2023,3,1,66,0,126100
2022,3,5,66,0,104300
2023,3,6,66,1,247500
2023,2,3,66,1,72000
2023,3,4,66,1,113900
2020,2,5,35,0,40481
2022,3,4,66,1,150000
2021,2,4,50,0,45391
2023,3,4,66,1,140000
2021,1,5,18,1,130026
2023,3,4,66,1,124740
2023,3,4,66,1,160000
2023,3,3,66,1,51962
2022,3,6,66,1,214000
2023,3,5,66,1,154600
2021,3,0,22,0,55000
2023,3,4,66,1,228000
2021,2,6,54,0,46597
2022,3,5,66,1,130000
2023,3,5,66,1,237000
2023,1,4,66,1,284000
2023,3,5,66,1,115000
2023,3,4,66,1,106800
2022,3,3,66,1,112900
2022,3,4,66,1,185900
2021,3,4,10,1,99703
2023,3,4,66,1,115000
2022,1,1,66,2,180000
2022,3,5,66,1,191475
2022,0,5,35,1,17805
2022,2,3,60,1,65257
2023,0,4,66,1,135000
2020,3,6,30,2,45618
2022,3,4,66,0,154600
2022,3,1,66,1,144000
2022,3,5,25,1,98506
2023,2,4,66,1,102000
2023,0,0,7,2,120000
2023,3,2,66,1,135000
2023,3,5,25,1,185000
2023,3,5,66,1,150000
2023,3,4,66,1,203000
2023,3,4,66,1,120000
2023,3,4,66,1,150000
2022,3,4,66,1,63000
2022,2,5,47,0,30000
2022,2,5,64,1,25000
2023,2,6,25,1,121523
2023,3,8,66,1,250000
2022,2,4,66,1,150000
2022,3,5,66,1,185900
2023,3,4,66,1,135000
2022,3,5,66,0,189500
2021,0,3,41,0,59102
2022,2,3,66,1,124000
2022,3,5,66,1,141525
2021,2,4,66,0,200000
2022,3,4,66,1,180000
2023,2,4,66,1,95000
2022,3,6,24,0,84053
2023,3,6,24,1,75116
2022,3,4,66,1,150000
2022,2,3,66,1,135000
2023,3,3,66,1,185000
2021,3,3,66,0,200000
2023,3,1,66,0,159100
2022,3,4,66,1,249500
2021,0,3,6,0,42028
2022,0,5,66,1,85000
2023,2,5,25,1,78990
2023,3,5,66,1,130000
2022,3,4,66,1,192564
2023,3,4,66,1,102544
2022,2,4,25,1,104663
2022,2,4,66,1,105000
2022,3,6,66,1,243000
2022,0,6,43,2,10000
2023,3,5,66,1,228000
2020,3,6,10,0,117104
2022,3,5,22,1,47280
2022,3,4,56,1,63040
2021,2,4,66,0,170000
2022,2,4,66,1,150000
2022,3,6,55,1,135000
2023,2,5,66,1,120000
2022,0,5,25,0,33246
2023,3,4,66,1,100000
2022,3,6,56,0,69344
2022,3,5,66,0,119300
2023,1,4,66,1,167500
2023,3,4,10,1,153000
2022,2,6,24,2,58837
2023,3,3,66,1,80000
2022,3,5,66,1,128000
2020,1,3,10,1,15000
2022,3,4,66,1,135000
2022,3,4,66,1,230400
2023,3,5,23,1,68318
2022,0,0,6,1,40000
2022,3,4,66,1,115000
2022,3,5,22,1,37824
2022,3,4,66,1,220110
2023,2,3,66,1,140000
2023,3,6,66,1,142200
2022,3,5,66,1,260000
2023,3,3,66,1,204500
2022,2,4,66,1,200000
2022,3,3,22,1,36773
2022,1,3,66,1,130000
2022,3,4,66,1,63000
2023,2,5,25,1,66837
2022,3,4,66,0,154545
2022,3,6,66,1,210000
2023,2,3,66,0,130000
2023,3,3,66,1,100000
2023,2,3,66,1,110000
2023,1,4,66,1,145000
2022,3,5,66,1,123000
2023,2,6,66,1,250000
2023,3,6,10,1,95000
2022,2,5,66,2,48000
2023,3,5,10,1,125686
2023,3,4,66,1,150000
2023,3,4,66,1,170000
2021,3,5,66,0,54094
2023,3,5,66,1,170000
2021,3,3,66,1,170000
2023,3,4,66,1,126000
2023,3,5,66,1,168400
2022,3,3,66,1,110600
2021,1,3,66,0,150000
2023,3,4,66,1,174500
2023,3,5,66,1,200000
2023,3,4,66,0,205600
2022,2,5,66,1,130000
2023,3,5,66,1,186000
2023,0,1,66,0,130760
2022,2,5,25,1,118208
2023,3,4,66,0,240500
2021,3,3,66,0,140000
2022,3,4,66,0,195400
2023,3,5,66,1,122700
2022,3,4,66,2,48000
2021,0,1,66,0,225000
2021,0,3,66,1,80000
2023,3,6,66,1,150000
2021,2,5,35,2,16904
2022,3,4,66,1,197430
2023,3,3,66,1,160000
2022,0,5,66,1,93000
2023,3,4,66,1,153600
2022,3,5,66,1,137141
2021,3,4,66,0,153000
2023,3,5,66,1,136000
2021,0,5,25,0,110037
2022,2,6,66,1,124000
2023,3,4,66,1,81500
2023,3,4,66,1,112000
2023,3,6,66,1,126000
2021,2,5,66,2,82500
2023,2,5,66,1,90000
2023,3,4,24,2,53654
2023,3,4,66,1,81500
2023,3,4,66,1,137500
2023,3,8,66,1,110000
2022,3,8,66,0,144000
2023,3,3,66,1,95000
2023,3,5,10,1,110000
2023,3,4,66,1,160000
2022,3,5,66,1,140700
2022,3,3,66,1,81666
2023,3,4,66,1,180000
2023,3,4,66,1,160000
2023,3,3,66,1,385000
2022,3,5,66,1,99360
2022,2,4,25,1,55410
2022,3,3,66,1,135000
2023,3,1,66,0,262500
2022,3,4,66,1,135000
2022,2,3,66,1,100000
2023,3,7,66,1,105200
2023,3,4,66,1,207000
2023,3,3,66,1,227000
2021,3,6,35,0,66265
2021,3,5,35,0,94665
2023,3,6,66,1,234100
2023,3,4,66,1,252000
2023,3,5,22,1,38631
2022,3,5,66,1,177500
2022,3,5,66,1,141525
2023,3,3,22,1,51508
2022,3,5,66,1,136000
2022,3,4,66,1,130000
2022,3,4,66,1,135000
2022,0,4,66,1,160000
2022,3,4,66,1,139860
2022,3,3,10,1,61300
2023,3,3,66,1,85000
2023,3,6,66,1,204500
2022,3,5,66,1,185900
2023,3,8,18,0,123405
2023,3,4,66,1,139000
2022,3,3,66,1,145000
2023,3,5,66,1,198200
2022,3,5,66,0,202800
2021,3,7,61,0,102839
2021,0,6,66,2,81000
2022,3,3,25,1,92350
2023,3,5,66,1,140000
2022,1,8,50,0,84053
2023,0,2,66,1,100000
2023,3,5,66,1,70000
2023,3,2,66,1,129300
2022,3,4,10,1,90700
2022,3,4,66,1,105000
2023,3,4,66,1,113750
2023,3,5,66,1,144000
2022,3,5,66,0,236900
2022,0,4,25,1,43096
2023,3,4,66,1,129000
2023,2,4,66,1,130000
2023,2,3,66,1,124000
2022,3,5,66,1,50000
2023,3,6,66,1,247500
2023,2,3,66,1,105000
2022,3,3,66,1,175950
2021,2,3,66,0,62000
2022,3,3,66,1,116000
2023,3,4,66,1,136850
2022,3,4,66,1,100000
2023,3,7,66,1,199000
2022,3,3,66,1,95000
2023,3,3,66,1,106020
2023,3,6,66,1,200000
2022,3,4,66,1,175000
2022,0,4,66,1,120000
2022,3,5,66,1,180000
2022,2,4,66,1,60000
2023,3,5,66,1,252000
2023,3,4,66,1,174500
2022,3,6,66,1,192000
2023,3,1,66,0,136000
2022,3,6,66,1,148800
2022,3,4,66,1,124270
2022,3,5,66,1,207000
2023,3,4,66,1,183600
2022,0,6,25,2,55410
2023,2,4,25,1,57723
2022,2,4,66,1,24000
2022,3,5,66,0,160000
2022,2,6,66,1,90000
2022,3,5,66,1,191475
2022,2,6,56,0,55685
2021,2,4,27,1,40189
2022,0,4,66,1,160000
2023,2,3,66,1,80000
2022,3,4,66,1,216000
2023,2,4,66,1,130000
2023,3,3,66,1,137500
2023,2,3,66,1,165000
2022,3,4,66,1,116250
2023,3,4,66,1,165000
2023,3,5,22,1,48289
2022,3,6,66,1,189650
2023,3,1,66,0,350000
2022,3,5,66,1,185900
2022,2,5,18,1,60938
2023,3,4,66,1,163800
2023,3,4,66,1,129000
2022,3,4,66,1,205000
2023,0,0,18,0,214618
2022,2,3,10,1,65000
2023,3,4,66,1,129300
2022,3,4,66,1,63000
2023,2,6,25,1,58331
2023,2,3,66,1,60000
2022,2,4,27,1,47280
2023,3,5,66,1,133200
2022,2,3,25,1,61566
2023,3,4,66,1,160000
2023,3,3,66,1,105000
2023,3,8,66,1,200000
2023,2,3,25,1,48609
2022,3,3,66,1,100000
2022,3,6,66,1,201000
2023,3,3,66,1,106020
2023,3,4,66,1,140000
2021,2,8,10,1,63810
2023,2,5,66,1,183310
2022,3,4,66,1,160000
2023,3,4,66,1,75000
2022,3,4,66,1,100000
2023,3,5,66,1,210000
2022,2,4,35,0,35610
2023,2,6,66,1,300000
2023,1,4,66,1,236000
2023,3,5,66,1,165000
2022,3,3,66,1,92250
2022,3,4,66,1,135000
2023,3,4,66,1,173000
2023,3,6,66,1,184000
2023,3,4,66,1,140000
2022,3,3,66,1,177000
2021,0,6,66,1,70000
2023,3,4,66,1,146000
2022,3,5,66,1,191475
2021,0,5,18,2,76833
2023,3,5,66,1,257000
2022,2,5,24,1,94560
2022,3,3,25,1,86193
2022,2,5,66,1,90000
2023,0,3,66,1,56100
2023,3,4,66,1,130000
2022,3,4,66,0,230000
2021,2,3,66,0,135000
2023,3,3,66,1,106800
2022,3,4,66,1,135000
2023,3,6,66,1,220000
2022,2,4,25,1,80036
2023,3,3,22,1,51508
2022,3,6,66,1,210000
2022,3,7,37,0,68293
2022,3,6,33,2,68293
2022,3,3,66,1,169000
2022,2,3,66,0,80000
2023,2,6,66,0,135000
2022,2,3,10,1,100000
2022,3,1,66,1,142000
2023,3,4,66,1,252000
2022,3,8,1,2,10000
2023,3,5,66,1,245100
2022,2,4,27,1,52533
2022,3,4,56,1,42026
2022,2,4,66,1,65000
2023,3,4,66,1,200000
2021,2,5,18,0,88654
2022,3,5,66,1,249260
2023,3,7,66,1,168400
2022,3,4,66,1,225000
2023,3,4,66,1,210000
2021,3,4,66,0,185000
2022,1,4,66,1,200000
2023,3,2,66,1,185900
2020,2,4,18,2,59303
2022,3,4,66,1,220000
2022,3,4,66,1,160000
2023,2,4,66,1,100000
2022,0,4,66,1,135000
2023,3,5,66,1,175000
2022,3,3,66,1,127000
2021,2,5,66,2,5679
2022,2,4,66,1,90000
2022,3,4,66,1,120000
2023,3,5,66,1,186300
2023,2,6,66,0,219000
2021,3,6,66,1,195000
2022,3,1,66,1,141525
2023,3,5,66,1,140000
2022,3,6,66,1,375000
2023,0,5,66,1,71907
2022,3,5,66,1,210000
2023,2,3,66,1,105500
2023,3,6,66,1,142200
2022,3,5,66,1,51000
2023,3,4,66,1,153600
2023,3,7,25,1,54365
2022,3,2,66,1,140000
2022,3,5,66,1,185900
2021,1,5,58,1,85000
2023,3,5,66,1,139000
2022,3,4,66,1,120000
2023,3,5,66,1,129300
2022,3,3,66,1,99000
2023,3,1,66,1,230000
2023,1,4,66,1,180000
2022,3,4,66,1,110000
2022,3,5,66,0,140100
2021,0,6,35,2,20000
2022,2,4,25,1,80036
2023,3,1,66,1,180000
2023,2,4,66,1,175000
2023,3,7,66,1,140000
2023,2,4,22,1,95000
2022,2,5,66,1,160000
2023,3,5,66,1,160000
2022,3,5,66,1,170000
2023,3,5,66,1,82365
2023,3,4,66,1,154000
2023,3,6,66,1,200000
2023,3,0,65,1,108000
2021,2,4,66,0,200000
2022,3,4,66,1,250000
